,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
717,35,technician,single,secondary,no,951,0.571940286,1.039023521,yes,no,cellular,30,jan,163,1,254,1,failure,no
718,46,management,married,,no,802,1.511563395,-0.22602905,yes,no,cellular,30,jan,445,1,189,1,failure,no
719,28,admin.,married,secondary,no,-247,1.053303548,1.32840585,yes,yes,cellular,30,jan,121,1,240,2,failure,no
720,49,management,married,tertiary,no,342,0.757038975,-1.163108664,no,no,cellular,30,jan,433,2,228,1,failure,no
721,59,admin.,married,primary,no,879,0.582191635,-0.315962105,yes,no,cellular,30,jan,126,5,259,7,failure,no
722,29,services,single,tertiary,no,737,1.410428573,-0.323302907,yes,yes,cellular,30,jan,499,5,248,1,failure,no
723,35,technician,single,tertiary,no,364,0.354575417,-0.449575867,no,yes,cellular,30,jan,162,3,205,3,failure,no
724,35,technician,single,secondary,no,2144,1.452408379,0.021469091,yes,no,cellular,30,jan,146,2,262,2,failure,no
725,34,technician,divorced,secondary,no,1301,0.536407501,-1.499869977,yes,no,cellular,30,jan,196,2,189,2,failure,no
726,47,technician,divorced,tertiary,no,405,-0.212331304,-0.093711456,yes,no,cellular,30,jan,236,1,260,1,failure,no
727,26,technician,divorced,tertiary,no,3154,0.872409241,-0.892138984,yes,yes,cellular,30,jan,350,3,248,1,failure,no
728,31,technician,single,tertiary,no,236,1.077503439,-0.758756139,yes,no,cellular,30,jan,200,1,259,1,failure,no
729,33,technician,married,tertiary,no,525,0.188616399,1.026128716,yes,yes,cellular,30,jan,499,1,247,1,failure,no
730,29,admin.,married,secondary,no,957,0.218285765,0.174085581,yes,yes,cellular,30,jan,258,2,263,3,failure,no
731,54,blue-collar,single,,no,1555,0.581212469,-0.102040438,yes,no,telephone,30,jan,258,5,248,2,failure,no
732,50,management,married,tertiary,no,0,-0.713114827,-2.55015271,no,no,cellular,30,jan,199,1,205,1,failure,no
733,55,technician,married,,no,851,0.606641066,0.072515184,yes,no,cellular,30,jan,138,1,270,2,failure,no
734,39,self-employed,married,tertiary,no,1492,-0.585445102,0.506593413,yes,no,cellular,30,jan,227,1,189,1,failure,no
735,51,services,married,secondary,no,5699,1.018620179,-0.530223328,yes,no,cellular,30,jan,436,1,270,2,failure,no
736,52,blue-collar,married,primary,no,109,0.357477384,1.558567869,yes,no,cellular,30,jan,177,4,248,2,failure,no
737,33,blue-collar,single,tertiary,no,457,1.940399722,0.620005668,yes,no,cellular,30,jan,159,1,191,4,failure,no
738,36,services,single,secondary,no,511,0.323080165,0.8987611,yes,yes,cellular,30,jan,706,1,252,1,failure,no
739,36,technician,single,secondary,no,317,0.400013771,0.920144357,yes,no,cellular,30,jan,198,2,266,2,failure,no
740,52,management,married,tertiary,no,1355,1.719382477,-0.054830764,yes,no,cellular,30,jan,131,1,241,1,failure,no
741,33,blue-collar,single,secondary,no,22,1.629367081,0.785400333,no,no,cellular,30,jan,76,2,207,1,failure,no
742,57,management,divorced,tertiary,no,2549,0.133445972,-0.811305674,no,no,cellular,30,jan,456,3,197,2,failure,no
743,39,technician,married,secondary,no,-735,0.457212098,0.951437368,yes,no,cellular,30,jan,144,5,248,2,failure,no
744,,management,married,tertiary,no,-61,0.638128728,-1.00141982,no,no,cellular,30,jan,90,5,172,1,failure,no
745,51,admin.,married,secondary,no,0,-0.189666466,1.085736307,yes,yes,cellular,30,jan,150,1,252,1,failure,no
746,57,technician,married,primary,no,1276,0.926698884,0.13886545,yes,no,cellular,30,jan,44,1,200,4,failure,no
747,53,admin.,married,secondary,no,-375,0.285818777,-0.417439252,yes,no,cellular,30,jan,103,1,252,1,failure,no
748,37,blue-collar,divorced,secondary,no,-175,-0.037560685,-1.444740938,yes,no,cellular,30,jan,638,4,266,1,failure,no
749,49,management,single,tertiary,no,163,0.640784772,0.746320723,yes,no,cellular,30,jan,281,2,269,3,failure,no
750,56,blue-collar,married,secondary,no,2190,-0.538503173,-0.617295989,no,yes,cellular,30,jan,90,2,232,1,failure,no
751,26,services,single,secondary,no,512,1.655239095,-0.658272944,yes,yes,cellular,30,jan,206,5,239,3,failure,no
752,41,blue-collar,divorced,secondary,no,-333,0.545137112,-0.293225924,yes,no,cellular,30,jan,118,3,270,2,failure,no
753,31,self-employed,married,tertiary,no,227,0.6771783,0.595750552,yes,yes,cellular,30,jan,154,6,263,3,failure,no
754,46,blue-collar,married,primary,no,665,-0.445350881,1.275320387,no,no,cellular,30,jan,89,4,235,2,failure,no
755,31,management,single,tertiary,no,358,0.689531515,0.69735575,yes,no,cellular,30,jan,68,3,256,51,failure,no
756,41,technician,divorced,secondary,no,692,1.186679284,0.821499117,yes,no,cellular,30,jan,249,3,245,3,failure,no
757,34,management,married,tertiary,no,1036,-0.562504202,0.124289675,yes,no,cellular,2,mar,78,4,103,7,failure,no
758,38,management,married,tertiary,no,1101,0.01353965,1.8315444,yes,no,cellular,9,mar,78,2,120,1,failure,no
759,29,technician,married,tertiary,no,676,1.330338629,0.022984139,no,no,cellular,9,mar,93,2,224,4,failure,no
760,34,management,married,tertiary,no,1674,0.706298553,1.037246685,yes,no,cellular,10,mar,113,1,210,7,failure,no
761,56,management,married,secondary,no,1928,-0.225955961,-1.26876081,no,no,cellular,16,mar,61,6,115,4,failure,no
762,54,management,married,tertiary,no,446,-0.584083647,0.122669722,no,no,cellular,3,mar,133,4,102,4,other,no
763,28,blue-collar,single,secondary,no,387,-0.319885916,1.49954154,yes,no,cellular,13,mar,61,11,282,1,other,no
764,41,management,single,tertiary,no,120,0.437662796,1.264819539,no,yes,cellular,24,mar,81,1,49,3,other,no
765,48,technician,married,secondary,no,1981,0.051627647,-1.478280435,yes,no,cellular,16,mar,291,3,238,2,success,no
766,60,blue-collar,married,primary,no,1723,0.257863346,0.55716285,no,no,cellular,4,may,160,4,83,3,failure,no
767,27,student,single,,no,1444,1.172367825,0.659870697,no,no,cellular,4,may,130,1,91,2,failure,no
768,31,services,single,secondary,no,125,1.170424131,-0.949303515,no,no,cellular,4,may,200,1,91,1,failure,no
769,33,management,single,tertiary,no,417,0.489869438,0.271933505,yes,no,cellular,4,may,170,2,87,1,failure,no
770,60,admin.,divorced,secondary,no,4519,0.976685868,1.716976638,no,no,cellular,4,may,136,1,91,1,failure,no
771,40,blue-collar,married,primary,no,-388,0.398339915,-1.828488072,yes,no,cellular,4,may,195,3,340,1,failure,no
772,28,blue-collar,single,tertiary,no,1984,1.128093688,-1.472464468,yes,no,cellular,4,may,32,2,14,1,failure,no
773,31,management,single,tertiary,no,630,1.180855074,-0.982011635,no,no,cellular,4,may,95,2,91,2,failure,no
774,44,blue-collar,single,secondary,no,0,0.773845218,1.030117274,yes,no,cellular,4,may,64,2,19,1,failure,no
775,39,services,married,secondary,no,8876,0.678254475,0.088172339,no,no,cellular,4,may,106,1,91,2,failure,no
776,57,admin.,single,secondary,no,738,0.744357572,-0.387620271,no,no,cellular,4,may,490,3,168,1,failure,no
777,48,management,divorced,tertiary,no,428,0.707273789,1.302819154,yes,no,cellular,4,may,347,2,167,2,failure,no
778,31,management,single,tertiary,no,6495,0.074431248,-0.211463926,no,no,cellular,4,may,383,2,35,3,failure,no
779,29,management,married,tertiary,no,451,-0.310941883,2.239812544,no,no,cellular,4,may,54,1,96,1,failure,no
780,26,management,single,tertiary,no,4683,1.750004553,0.957417124,yes,no,cellular,4,may,334,2,180,1,failure,no
781,33,blue-collar,married,secondary,no,-208,1.482056765,0.571104163,yes,yes,cellular,4,may,306,3,360,1,failure,no
782,41,blue-collar,married,secondary,no,72,0.54794091,-0.009106249,yes,no,cellular,4,may,130,3,312,3,failure,no
783,33,admin.,divorced,secondary,no,661,0.10429513,0.798620417,yes,no,cellular,4,may,90,4,167,3,failure,no
784,40,unemployed,single,secondary,no,356,0.945678085,0.663902038,yes,no,cellular,4,may,225,2,339,2,failure,no
785,33,blue-collar,married,primary,no,5151,1.901420424,0.435594457,yes,yes,cellular,4,may,124,3,165,5,failure,no
786,31,management,married,tertiary,no,0,1.12386186,-0.284643373,yes,no,cellular,4,may,108,2,167,1,failure,no
787,40,management,married,tertiary,no,7780,0.51629738,0.303937842,no,no,telephone,4,may,364,1,355,1,other,no
788,35,unemployed,married,secondary,no,977,0.33249067,-0.716029092,yes,no,cellular,4,may,52,4,91,1,other,no
789,35,technician,single,secondary,no,5731,2.312322515,-0.3154166,yes,no,cellular,4,may,164,2,167,4,other,no
790,41,management,married,tertiary,no,298,-0.07343954,-0.022753634,no,no,cellular,4,may,63,3,272,1,other,no
791,31,services,married,secondary,no,2083,0.480805605,-0.901044424,yes,no,cellular,4,may,190,3,355,2,other,no
792,33,management,married,tertiary,no,415,0.351236996,0.816448837,no,no,cellular,4,may,75,5,167,1,other,no
793,35,management,married,tertiary,no,93,0.067073171,0.038135674,no,no,cellular,4,may,198,2,88,1,other,no
794,37,technician,single,tertiary,no,6101,0.879042007,-0.431358484,no,no,cellular,4,may,60,5,87,1,success,no
795,,technician,single,tertiary,no,992,0.90164597,-0.098458096,yes,no,cellular,4,may,301,1,88,2,success,no
796,52,unemployed,married,secondary,no,94,1.043317985,0.693902772,no,no,cellular,4,may,223,9,4,1,success,no
797,22,admin.,single,tertiary,no,897,-0.458486778,0.83346933,yes,no,cellular,4,may,98,4,89,4,success,no
798,50,management,married,tertiary,no,346,1.181205617,-0.830891661,no,no,cellular,4,may,76,2,87,1,success,no
799,33,blue-collar,married,primary,yes,-744,0.410440748,0.092157204,yes,no,,8,may,206,1,-1,0,,no
800,60,retired,married,primary,no,-2,0.365241084,0.000924719,yes,no,,8,may,75,1,-1,0,,no
801,33,technician,single,tertiary,no,129,-0.419379483,0.578222135,yes,no,,8,may,128,1,-1,0,,no
802,33,services,divorced,secondary,no,411,0.994485032,0.559858757,yes,no,,8,may,216,1,-1,0,,no
803,47,management,married,tertiary,no,643,1.358288818,1.373920243,yes,no,,8,may,155,1,-1,0,,no
804,37,technician,single,,no,391,-0.3922074,1.771308058,yes,no,,8,may,103,3,-1,0,,no
805,34,blue-collar,married,secondary,no,80,0.276925941,-0.020583441,yes,yes,,8,may,494,1,-1,0,,no
806,32,technician,single,secondary,no,10,0.003663304,-0.135553006,yes,no,,8,may,107,1,-1,0,,no
807,36,admin.,married,secondary,no,114,1.121482716,1.557758523,yes,yes,,8,may,147,1,-1,0,,no
808,40,blue-collar,single,secondary,no,1,0.228452298,-0.954157876,yes,no,,8,may,190,1,-1,0,,no
809,57,management,married,tertiary,no,1341,0.653251976,-0.32985456,yes,no,,8,may,339,2,-1,0,,no
810,48,blue-collar,married,primary,no,4,0.462682188,-0.942915682,yes,no,,8,may,198,1,-1,0,,no
811,26,blue-collar,married,secondary,no,2770,0.02483747,0.411157101,yes,no,,8,may,141,1,-1,0,,no
812,30,management,single,tertiary,no,5956,0.163819733,1.282360714,yes,no,,8,may,255,1,-1,0,,no
813,30,self-employed,married,secondary,no,131,0.419867612,-1.271956928,yes,no,,8,may,306,1,-1,0,,no
814,35,management,married,tertiary,no,1942,0.191787467,1.809290974,yes,no,,8,may,249,1,-1,0,,no
815,36,entrepreneur,married,,no,298,0.369096009,-1.404627919,yes,no,,8,may,215,1,-1,0,,no
816,52,technician,married,secondary,no,291,0.315404919,1.744889004,no,no,,8,may,143,1,-1,0,,no
817,45,blue-collar,married,primary,no,85,0.268295403,1.449348262,yes,no,,8,may,162,1,-1,0,,no
818,35,management,single,tertiary,no,797,0.746496738,0.954529929,yes,no,,8,may,81,1,-1,0,,no
819,46,blue-collar,single,secondary,no,152,0.780008371,-2.652367865,yes,no,,8,may,33,4,-1,0,,no
820,39,blue-collar,married,primary,no,481,1.567639082,-0.460239448,yes,no,,8,may,204,1,-1,0,,no
821,38,management,married,tertiary,no,66,0.495424639,-0.364595804,yes,no,,8,may,124,1,-1,0,,no
822,38,blue-collar,married,secondary,no,4586,0.12345475,0.008668107,yes,no,,8,may,784,1,-1,0,,no
823,31,technician,single,tertiary,no,1798,0.156878576,-0.147362391,yes,no,,8,may,393,1,-1,0,,no
824,39,management,single,tertiary,no,220,-0.748464806,0.561697481,yes,no,,8,may,87,2,-1,0,,no
825,32,blue-collar,married,secondary,no,715,1.127681055,0.718205413,yes,no,,8,may,108,2,-1,0,,no
826,32,services,married,secondary,no,442,0.616426164,1.254137627,yes,no,,8,may,207,1,-1,0,,no
827,26,student,single,secondary,no,85,2.077035716,0.159469034,yes,no,,8,may,278,2,-1,0,,no
828,35,technician,married,secondary,no,319,1.151766319,-0.596606145,yes,no,,8,may,74,1,-1,0,,no
829,26,blue-collar,single,secondary,no,-29,1.588638062,-1.0982945,yes,no,,8,may,196,1,-1,0,,no
830,33,admin.,single,secondary,no,303,0.923676125,-0.489770527,no,no,,8,may,149,1,-1,0,,no
831,41,,single,primary,no,2398,-0.243803837,-0.685436513,yes,no,,8,may,287,2,-1,0,,no
832,30,entrepreneur,married,secondary,no,31,1.452766561,0.642154706,no,no,,8,may,229,1,-1,0,,no
833,36,technician,single,secondary,no,1832,1.410177494,0.84685722,yes,no,,8,may,154,1,-1,0,,no
834,46,services,married,secondary,no,2019,1.09960044,-0.042092459,yes,no,,8,may,357,1,-1,0,,no
835,30,blue-collar,married,primary,no,3,1.207870979,-0.698936352,yes,no,,8,may,147,1,-1,0,,no
836,46,services,married,secondary,no,397,0.516650639,0.182659558,no,no,,8,may,93,1,-1,0,,no
837,38,technician,married,tertiary,no,1161,0.101390571,-0.597100859,yes,no,,8,may,665,1,-1,0,,no
838,24,technician,single,tertiary,no,777,-0.289719874,-0.674280034,yes,no,,8,may,131,1,-1,0,,no
839,41,management,divorced,tertiary,no,47,1.511164132,1.61934308,yes,no,,8,may,160,1,-1,0,,no
840,28,technician,married,primary,no,-58,0.743393366,0.420043603,yes,no,,8,may,74,1,-1,0,,no
841,55,unemployed,single,tertiary,no,1513,-0.163884844,-1.477961404,yes,no,,8,may,60,1,-1,0,,no
842,40,management,married,tertiary,no,121,0.05075542,1.080606896,no,no,,8,may,82,1,-1,0,,no
843,38,management,divorced,tertiary,no,904,-0.403318676,-1.64532164,yes,no,,8,may,475,1,-1,0,,no
844,40,technician,married,secondary,no,697,0.665969593,-0.580190325,yes,no,,8,may,111,1,-1,0,,no
845,54,services,married,secondary,no,841,1.316729006,0.219281493,yes,no,,8,may,284,4,-1,0,,no
846,49,housemaid,married,secondary,no,7317,0.568953089,-0.71708845,yes,no,,8,may,140,1,-1,0,,no
847,44,blue-collar,married,secondary,no,-95,0.532085748,-0.377298141,yes,no,,8,may,110,1,-1,0,,no
848,32,management,single,tertiary,no,751,1.656040796,-2.002849772,yes,no,,8,may,64,1,-1,0,,no
849,36,blue-collar,married,primary,no,250,1.512587471,-0.124248593,yes,no,,8,may,149,1,-1,0,,no
850,35,technician,single,secondary,no,365,1.217227663,-0.319355668,yes,no,,8,may,256,2,-1,0,,no
851,31,management,single,tertiary,no,1315,0.133494659,-0.943333905,yes,no,,8,may,156,1,-1,0,,no
852,34,technician,married,secondary,no,65,1.015878614,0.113823709,yes,no,,8,may,63,3,-1,0,,no
853,36,management,married,tertiary,no,1852,0.944777994,0.423601946,no,no,,8,may,362,1,-1,0,,no
854,44,admin.,single,secondary,no,-84,0.797426838,0.122360303,yes,no,,8,may,32,3,-1,0,,no
855,44,blue-collar,single,secondary,no,36,0.655162742,-0.956804014,yes,no,,8,may,712,1,-1,0,,no
856,51,blue-collar,married,,no,125,0.654736509,0.08710772,yes,no,,8,may,102,2,-1,0,,no
857,36,blue-collar,married,secondary,no,0,0.410582247,0.555376555,no,no,,8,may,338,2,-1,0,,no
858,37,blue-collar,married,secondary,no,105,0.182169765,1.68185812,yes,no,,8,may,69,2,-1,0,,no
859,31,services,married,secondary,no,432,0.630670513,0.569445516,yes,no,,8,may,446,1,-1,0,,no
860,42,blue-collar,married,primary,no,555,0.933855134,-0.725822725,yes,no,,8,may,249,2,-1,0,,no
861,55,entrepreneur,married,primary,no,-24,-0.554551336,0.29653444,yes,no,,8,may,176,1,-1,0,,no
862,57,management,married,tertiary,no,2261,0.38881591,-0.930616912,yes,no,,8,may,1007,1,-1,0,,no
863,33,services,married,secondary,no,804,0.310154492,-0.993606116,yes,yes,,8,may,266,1,-1,0,,no
864,44,blue-collar,married,secondary,yes,-617,-0.290265873,-1.660590167,yes,no,,8,may,172,1,-1,0,,no
865,30,technician,married,secondary,no,-1,0.974497824,0.348687214,yes,no,,8,may,323,1,-1,0,,no
866,37,services,married,secondary,no,237,1.115056878,0.685255048,yes,no,,8,may,175,1,-1,0,,no
867,32,admin.,married,secondary,no,514,0.61587808,-1.02088287,yes,no,,8,may,459,1,-1,0,,no
868,33,blue-collar,married,secondary,no,1988,1.323535343,-0.070762794,yes,no,,8,may,211,2,-1,0,,no
869,31,technician,single,tertiary,no,491,0.862256903,-0.015309138,yes,no,,8,may,237,1,-1,0,,no
870,46,technician,married,tertiary,no,675,-0.033213031,-1.191619066,yes,no,,8,may,50,1,-1,0,,no
871,34,blue-collar,single,secondary,no,177,1.239481758,-0.011924233,yes,no,,8,may,500,1,-1,0,,no
872,51,admin.,divorced,secondary,no,340,0.997870232,-1.063161688,yes,no,,8,may,186,1,-1,0,,no
873,49,technician,married,primary,no,230,0.154197162,0.112240078,yes,no,,8,may,96,1,-1,0,,no
874,52,management,single,tertiary,yes,0,1.8466719,0.235249171,no,no,,8,may,98,1,-1,0,,no
875,43,technician,married,tertiary,no,2331,0.811398466,1.183780988,yes,no,,8,may,364,4,-1,0,,no
876,35,blue-collar,divorced,secondary,no,0,0.846823306,-1.069811733,yes,no,,8,may,477,1,-1,0,,no
877,27,student,single,secondary,no,217,1.001402958,1.235313675,yes,no,,8,may,319,1,-1,0,,no
878,43,blue-collar,married,primary,no,186,0.591494805,-0.022591418,yes,no,,8,may,178,1,-1,0,,no
879,50,services,divorced,secondary,no,145,0.847217693,1.577250839,yes,no,,8,may,170,1,-1,0,,no
880,33,admin.,divorced,secondary,no,140,1.113055336,0.739193343,yes,no,,8,may,139,1,-1,0,,no
881,49,services,married,secondary,no,-22,0.387059182,1.138120266,yes,no,,8,may,70,1,-1,0,,no
882,50,technician,married,secondary,no,389,2.488549273,-1.241113098,yes,no,,8,may,110,1,-1,0,,no
883,42,admin.,married,secondary,no,323,1.229913364,-0.727616556,yes,yes,,8,may,280,2,-1,0,,no
884,28,services,married,secondary,no,6,0.206759142,0.886164185,yes,no,,8,may,667,1,-1,0,,no
885,41,technician,married,secondary,no,225,1.557396647,-0.360598217,yes,yes,,8,may,63,2,-1,0,,no
886,34,services,married,secondary,no,142,0.58794866,-1.355574783,yes,no,,8,may,159,4,-1,0,,no
887,58,blue-collar,married,primary,no,5,0.317381451,-2.162963327,no,no,,8,may,177,2,-1,0,,no
888,46,blue-collar,married,primary,no,174,1.329289197,0.884055331,yes,yes,,8,may,108,3,-1,0,,no
889,46,blue-collar,married,primary,no,-768,1.053196063,-0.002883072,yes,no,,8,may,194,3,-1,0,,no
890,42,blue-collar,married,secondary,no,30,1.307100791,0.178354672,no,no,,8,may,366,2,-1,0,,no
891,40,blue-collar,married,primary,no,968,0.494135933,-1.732181419,yes,yes,,8,may,213,1,-1,0,,no
892,42,blue-collar,divorced,secondary,no,47,1.187882649,-0.047492111,yes,yes,,8,may,141,1,-1,0,,no
893,33,entrepreneur,married,secondary,no,0,0.990591292,0.417075841,yes,yes,,8,may,982,1,-1,0,,no
894,27,services,married,primary,no,91,0.457058257,-0.017893643,yes,no,,8,may,168,2,-1,0,,no
895,43,blue-collar,married,primary,no,-77,1.410750859,-0.152420086,yes,no,,8,may,468,1,-1,0,,no
